,ID,sender,duration,prime,target,condition,soa_condition,congruence,correct,frequency_target
1508,2203,target,1103.0,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
1509,2203,target,1829.7600000000093,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
1510,2203,target,903.459999999992,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
1511,2203,target,664.5199999999895,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
1513,2203,target,769.2399999999907,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
1514,2203,target,683.1199999999953,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
1515,2203,target,886.7999999999884,stick,STICK,Con_Nat,long,congruent,True,3.695
1516,2203,target,1279.9400000000023,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
1517,2203,target,625.5599999999977,earth,EARTH,Con_Nat,long,congruent,True,3.7054
1518,2203,target,1506.640000000014,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
1519,2203,target,1116.2999999999884,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
1521,2203,target,592.460000000021,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
1522,2203,target,1406.7600000000093,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
1524,2203,target,1387.5,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
1525,2203,target,671.859999999986,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
1526,2203,target,1056.9799999999814,storm,LAND,Inc_Nat_Nat,long,incongruent,True,3.6527
1527,2203,target,1070.7000000000116,flask,FLASK,Con_Synth,long,congruent,True,1.7634
1528,2203,target,1249.179999999993,linen,LINEN,Con_Synth,long,congruent,True,2.1761
1530,2203,target,1310.5,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
1532,2203,target,1488.9400000000023,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
1533,2203,target,1142.4000000000233,plum,PLUM,Con_Nat,long,congruent,True,2.243
1534,2203,target,1077.0200000000186,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
1536,2203,target,1043.2999999999884,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
1537,2203,target,1284.820000000007,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
1538,2203,target,746.4400000000023,slug,SLUG,Con_Nat,long,congruent,True,2.4048
1539,2203,target,665.039999999979,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
1540,2203,target,1022.7999999999884,stove,STOVE,Con_Synth,long,congruent,True,2.5888
1543,2203,target,953.2999999999884,wasp,WASP,Con_Nat,long,congruent,True,1.8692
1545,2203,target,969.679999999993,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
1546,2203,target,496.679999999993,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
1548,2203,target,722.4400000000023,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
1550,2203,target,878.679999999993,pear,PEAR,Con_Nat,long,congruent,True,1.8388
1551,2203,target,1401.1199999999951,stair,STAIR,Con_Synth,long,congruent,True,1.8451
1552,2203,target,949.8400000000256,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
1556,2203,target,945.320000000007,broom,BROOM,Con_Synth,long,congruent,True,2.3874
1557,2203,target,892.5800000000163,apron,APRON,Con_Synth,long,congruent,True,2.1367
1558,2203,target,885.320000000007,stone,STONE,Con_Nat,long,congruent,True,3.3166
1559,2203,target,831.6599999999744,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
1561,2202,target,1232.990999952308,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
1564,2202,target,996.8670001430436,cave,CAVE,Con_Nat,short,congruent,True,2.8537
1565,2202,target,870.1199999523233,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
1566,2202,target,1175.7080000476851,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
1570,2202,target,818.130999999994,doll,DOLL,Con_Synth,short,congruent,True,3.1017
1571,2202,target,926.2609999999986,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
1573,2202,target,1101.3940000000002,deer,DEER,Con_Nat,short,congruent,True,2.6484
1574,2202,target,885.5240001430502,tank,TANK,Con_Synth,short,congruent,True,3.1163
1575,2202,target,987.3930000000108,soil,SOIL,Con_Nat,short,congruent,True,2.5999
1577,2202,target,729.30100009538,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
1578,2202,target,680.4780000000028,whale,WHALE,Con_Nat,short,congruent,True,2.7597
1579,2202,target,927.0410000953708,worm,WORM,Con_Nat,short,congruent,True,2.7135
1580,2202,target,671.3079999523179,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
1581,2202,target,703.8310001430509,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
1582,2202,target,767.0960000953637,paint,PAINT,Con_Synth,short,congruent,True,3.2737
1585,2202,target,722.3640001430467,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
1586,2202,target,861.1010000953684,coat,COAT,Con_Synth,short,congruent,True,3.3318
1587,2202,target,666.3090001430537,belt,BELT,Con_Synth,short,congruent,True,3.0945
1588,2202,target,688.9469999999856,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
1590,2202,target,644.640000047686,gate,GATE,Con_Synth,short,congruent,True,3.2135
1592,2202,target,693.5870000953728,corn,CORN,Con_Nat,short,congruent,True,2.8609
1593,2202,target,873.551999999996,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
1595,2202,target,857.286000095366,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
1596,2202,target,651.5550001430383,cable,CABLE,Con_Synth,short,congruent,True,3.0449
1601,2202,target,652.1469999523251,seed,SEED,Con_Nat,short,congruent,True,2.5877
1603,2202,target,643.061000047659,tower,TOWER,Con_Synth,short,congruent,True,3.0667
1605,2202,target,691.5010000476614,mail,MAIL,Con_Synth,short,congruent,True,3.2742
1607,2202,target,693.6290000476874,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
1609,2202,target,682.8720001430484,sword,SWORD,Con_Synth,short,congruent,True,3.1258
1610,2202,target,666.457000047667,rope,ROPE,Con_Synth,short,congruent,True,3.0641
1611,2202,target,1116.0190000953737,bread,BREAD,Con_Synth,short,congruent,True,3.1602
1614,2202,target,791.0090000476921,bike,BIKE,Con_Synth,short,congruent,True,3.1209
1616,2202,target,807.6750000476604,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
1617,2202,target,913.5810000000056,frog,FROG,Con_Nat,short,congruent,True,2.781
1618,2202,target,703.7960001430474,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
1620,2202,target,1066.8400000000256,stair,STAIR,Con_Synth,long,congruent,True,1.8451
1622,2202,target,771.8510001430404,shark,HILL,Inc_Nat_Nat,long,incongruent,True,3.2824
1624,2202,target,827.41700009536,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
1625,2202,target,1339.2360001430498,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
1627,2202,target,1503.4199999999837,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
1628,2202,target,967.453000095382,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
1631,2202,target,723.7380000476842,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
1632,2202,target,984.9060000000172,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
1633,2202,target,1304.055000047665,crate,CRATE,Con_Synth,long,congruent,True,2.3222
1634,2202,target,871.2660000000033,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
1635,2202,target,688.8969999523251,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
1636,2202,target,806.7550001430791,plum,PLUM,Con_Nat,long,congruent,True,2.243
1639,2202,target,684.3790000000154,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
1641,2202,target,921.2609999999986,reef,REEF,Con_Nat,long,congruent,True,2.3118
1644,2202,target,1296.91700009536,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
1645,2202,target,1792.0800000000163,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
1647,2202,target,1245.502000143053,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
1648,2202,target,712.5689999522874,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
1649,2202,target,955.9689999999828,shell,DIRT,Inc_Nat_Nat,long,incongruent,True,3.1176
1650,2202,target,801.2629999999772,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
1651,2202,target,814.8219999523135,stove,STOVE,Con_Synth,long,congruent,True,2.5888
1652,2202,target,767.4340000476805,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
1653,2202,target,742.0270000000019,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
1654,2202,target,1115.0530000953586,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
1656,2202,target,715.4680000953958,boar,BOAR,Con_Nat,long,congruent,True,2.0492
1659,2202,target,876.1590000953875,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
1660,2202,target,943.5730000477052,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
1664,2202,target,757.3329999523121,earth,EARTH,Con_Nat,long,congruent,True,3.7054
1665,2202,target,1027.6130000953565,canon,CANON,Con_Synth,long,congruent,True,1.7076
1666,2202,target,696.015000047686,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
1670,2202,target,915.9979999522913,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
1671,2202,target,778.8940000477014,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
1672,2202,target,736.6359999999986,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
1673,2202,target,1419.9530000477098,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
1674,2202,target,1331.54200009536,apron,APRON,Con_Synth,long,congruent,True,2.1367
1675,2202,target,694.8850001430255,stone,STONE,Con_Nat,long,congruent,True,3.3166
1676,2202,target,833.4360000953893,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
1677,2202,target,767.0770000476623,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
1678,2202,target,1009.7360001430498,crab,CRAB,Con_Nat,long,congruent,True,2.5478
1680,2201,target,652.921000190734,drug,DRUG,Con_Synth,short,congruent,True,3.363
1683,2201,target,940.7420001907304,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
1684,2201,target,924.7020000953636,paint,PAINT,Con_Synth,short,congruent,True,3.2737
1686,2201,target,777.1210000953724,soil,SOIL,Con_Nat,short,congruent,True,2.5999
1687,2201,target,685.737000095367,fern,PETAL,Inc_Nat_Nat,short,incongruent,True,1.6628
1688,2201,target,875.8090003814723,gate,GATE,Con_Synth,short,congruent,True,3.2135
1689,2201,target,659.9799999999959,whale,WHALE,Con_Nat,short,congruent,True,2.7597
1691,2201,target,838.4160000953707,cobra,TWIG,Inc_Nat_Nat,short,incongruent,True,1.8451
1693,2201,target,530.2519999999931,bike,BIKE,Con_Synth,short,congruent,True,3.1209
1695,2201,target,952.6220003814668,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
1697,2201,target,740.612000095367,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
1699,2201,target,642.4290003814676,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
1701,2201,target,860.2660000000033,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
1703,2201,target,1336.0490000953723,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
1704,2201,target,674.8310000000056,torch,CHIMP,Inc_Synth_Nat,short,incongruent,True,2.1875
1706,2201,target,784.8980000953743,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
1708,2201,target,785.7220002860995,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
1709,2201,target,699.2040002861031,cable,CABLE,Con_Synth,short,congruent,True,3.0449
1710,2201,target,820.2540000953741,peach,SHED,Inc_Nat_Synth,short,incongruent,True,2.749
1711,2201,target,596.2350003814645,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
1712,2201,target,590.6250002861052,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
1713,2201,target,740.1560001907346,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
1717,2201,target,938.4930000953608,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
1718,2201,target,708.5090001907374,seed,SEED,Con_Nat,short,congruent,True,2.5877
1719,2201,target,677.3500000000058,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
1720,2201,target,592.9650000953698,grass,GRASS,Con_Nat,short,congruent,True,2.933
1723,2201,target,839.7870000000112,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
1727,2201,target,522.2590001907374,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
1728,2201,target,759.3910001907207,frog,FROG,Con_Nat,short,congruent,True,2.781
1729,2201,target,1085.942000381474,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
1730,2201,target,1332.2110001907276,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
1731,2201,target,923.3480000953714,tower,TOWER,Con_Synth,short,congruent,True,3.0667
1732,2201,target,563.2080002861039,tank,TANK,Con_Synth,short,congruent,True,3.1163
1734,2201,target,424.7110001907277,sword,SWORD,Con_Synth,short,congruent,True,3.1258
1735,2201,target,543.6220000953763,deer,DEER,Con_Nat,short,congruent,True,2.6484
1736,2201,target,569.597000095353,worm,WORM,Con_Nat,short,congruent,True,2.7135
1738,2201,target,674.696000286116,rope,ROPE,Con_Synth,short,congruent,True,3.0641
1740,2201,target,853.1749999999884,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
1741,2201,target,566.1660000953707,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
1743,2201,target,648.7449999999953,slug,SLUG,Con_Nat,long,congruent,True,2.4048
1744,2201,target,534.6710000953753,peas,PEAS,Con_Nat,long,congruent,True,2.3766
1745,2201,target,513.2590001907374,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
1746,2201,target,573.1210002861044,earth,EARTH,Con_Nat,long,congruent,True,3.7054
1747,2201,target,742.5680001907458,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
1748,2201,target,695.6420002861123,linen,LINEN,Con_Synth,long,congruent,True,2.1761
1749,2201,target,558.8510002861149,sheep,BULL,Inc_Nat_Nat,long,incongruent,True,3.1474
1750,2201,target,791.684000286099,pear,PEAR,Con_Nat,long,congruent,True,1.8388
1751,2201,target,687.790000381472,clam,CLAM,Con_Nat,long,congruent,True,2.3032
1752,2201,target,610.801999999996,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
1753,2201,target,719.1090002861165,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
1756,2201,target,625.7340001907432,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
1757,2201,target,565.8970003814611,flask,FLASK,Con_Synth,long,congruent,True,1.7634
1758,2201,target,752.5280000953644,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
1759,2201,target,562.7480003814562,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
1760,2201,target,651.627999999997,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
1761,2201,target,571.8610002860951,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
1762,2201,target,620.359999999986,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
1764,2201,target,626.3760000953625,canon,CANON,Con_Synth,long,congruent,True,1.7076
1767,2201,target,477.8180002860899,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
1769,2201,target,533.6410000953765,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
1770,2201,target,984.10900009537,plum,PLUM,Con_Nat,long,congruent,True,2.243
1773,2201,target,792.3340000000026,reef,REEF,Con_Nat,long,congruent,True,2.3118
1774,2201,target,761.3320002861146,stick,STICK,Con_Nat,long,congruent,True,3.695
1775,2201,target,734.8660002860997,broom,BROOM,Con_Synth,long,congruent,True,2.3874
1778,2201,target,898.6510003814765,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
1780,2201,target,609.3710000953579,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
1781,2201,target,540.3760000953625,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
1782,2201,target,856.4180001907225,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
1783,2201,target,819.2420003814623,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
1784,2201,target,751.932000095374,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
1787,2201,target,624.8760000953625,stair,STAIR,Con_Synth,long,congruent,True,1.8451
1788,2201,target,641.1520000953751,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
1792,2201,target,805.559000286099,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
1793,2201,target,657.5900003814604,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
1795,2201,target,398.5750000953558,crab,CRAB,Con_Nat,long,congruent,True,2.5478
1796,2201,target,763.8960002860986,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
1797,2201,target,700.1610003814567,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
1798,2201,target,806.5060000953672,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
1800,2200,target,1755.376000000193,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
1801,2200,target,1545.9059999999008,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
1802,2200,target,922.4640000001818,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
1806,2200,target,1027.9600000000935,stone,STONE,Con_Nat,long,congruent,True,3.3166
1809,2200,target,807.0439999999944,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
1810,2200,target,916.2719999999972,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
1811,2200,target,1057.2379999999102,stove,STOVE,Con_Synth,long,congruent,True,2.5888
1813,2200,target,983.7219999999944,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
1814,2200,target,1296.023999999903,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
1815,2200,target,903.77199999991,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
1816,2200,target,1068.4039999998204,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
1817,2200,target,1243.6760000000068,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
1818,2200,target,1115.1220000001922,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
1820,2200,target,1168.997000000003,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
1821,2200,target,1278.173000000097,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
1822,2200,target,818.5870000000868,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
1823,2200,target,750.5489999999991,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
1824,2200,target,1101.4750000001804,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
1826,2200,target,926.74599999981,apron,APRON,Con_Synth,long,congruent,True,2.1367
1827,2200,target,769.0120000000024,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
1830,2200,target,661.7599999999074,sheep,BULL,Inc_Nat_Nat,long,incongruent,True,3.1474
1832,2200,target,675.4510000000882,flask,FLASK,Con_Synth,long,congruent,True,1.7634
1834,2200,target,746.5650000000896,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
1835,2200,target,1167.3910000001924,broom,BROOM,Con_Synth,long,congruent,True,2.3874
1836,2200,target,980.4670000001934,pear,PEAR,Con_Nat,long,congruent,True,1.8388
1837,2200,target,1482.7690000000875,crab,CRAB,Con_Nat,long,congruent,True,2.5478
1838,2200,target,1191.8310000001802,peas,PEAS,Con_Nat,long,congruent,True,2.3766
1839,2200,target,1955.8409999998112,shell,DIRT,Inc_Nat_Nat,long,incongruent,True,3.1176
1840,2200,target,1706.9489999998186,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
1842,2200,target,942.1519999999146,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
1843,2200,target,666.5519999999087,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
1845,2200,target,1353.233999999822,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
1848,2200,target,1196.5700000000943,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
1849,2200,target,771.9530000001832,canon,CANON,Con_Synth,long,congruent,True,1.7076
1850,2200,target,819.8129999999946,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
1851,2200,target,810.9750000000931,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
